﻿FondTag_武器,Weapon,อาวุธ
ItemInfo_坐形白玉人图纸,"After use, it can be synthesized into <#68cf24>White jade person</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>รูปสลักคนหยกขาว</color>"
ItemInfo_凤凰熏炉图纸,"After use, it can be synthesized into <#68cf24>Phoenix burner</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>กระถางธูปหงส์เพลิง</color>"
ItemInfo_鎏金杯图纸,"After use, it can be synthesized into <#68cf24>Gilded Cup</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>ถ้วยเคลือบทอง</color>"
ItemInfo_白玉碗图纸,"After use, it can be synthesized into <#68cf24>White jade cup</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>ชามหยกขาว</color>"
ItemInfo_墨黛图纸,"After use, it can be synthesized into <#68cf24>Mascara Ink</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>หมึกเขียนคิ้ว</color>"
ItemInfo_金翠黛图纸,"After use, it can be synthesized into <#68cf24>Golden Jade Mascara</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>ผงหยกทอง</color>"
ItemInfo_山花胭脂图纸,"After use, it can be synthesized into <#68cf24>Mountain flower foundation</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>ชาดดอกไม้ภูเขา</color>"
ItemInfo_玫瑰胭脂图纸,"After use, it can be synthesized into <#68cf24>Rose foundation</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>ชาดกุหลาบ</color>"
ItemInfo_珍珠粉图纸,"After use, it can be synthesized into <#68cf24>Pearl powder</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>แป้งผงไข่มุก</color>"
ItemInfo_玉簪粉图纸,"After use, it can be synthesized into <#68cf24>Jade powder</color>.","หลังจากใช้, สามารถสังเคราะห์ <#68cf24>แป้งดอกปิ่นหยก</color>"
UnitName_顶,Top,ข้างบน
ItemName_破败的斗笠,Ruined Straw Hat,หมวกฟางขาดรุ่งริ่ง
ItemName_红色宝珠,Red Orb,ลูกแก้วสีแดง
ItemName_蓝色宝珠,Blue Orb,ลูกแก้วสีน้ำเงิน
ItemName_紫色宝珠,Purple Orb,ลูกแก้วสีม่วง
ItemName_黄色宝珠,Yellow Orb,ลูกแก้วสีเหลือง
ItemName_绿色宝珠,Green Orb,ลูกแก้วสีเขียว
ItemInfo_破败的斗笠,"A straw hat torn by claws and fangs, with blood stains remaining on it.",หมวกฟางที่ถูกกรงเล็บและเขี้ยวอันแหลมคม และยังมีคราบเลือดติดอยู่
ItemInfo_红色宝珠,"A brightly colored orb, unknown material, with a faint pattern of rising flames on it.",ลูกแก้วสีสดใสทำจากวัตถุไม่ทราบชนิด มีลวดลายเปลวไฟจางๆ ปรากฏขึ้น
ItemInfo_蓝色宝珠,"A brightly colored orb, unknown material, with a faint pattern of flowing water on it.",ลูกแก้วสีสดใสทำจากวัตถุไม่ทราบชนิด มีลวดลายคลื่นน้ำเป็นเส้นจางๆ ปรากฏขึ้น
ItemInfo_紫色宝珠,"A brightly colored orb, unknown material, with a faint pattern of lightning on it.",ลูกแก้วสีสดใสทำจากวัตถุไม่ทราบชนิด มีลวดลายสายฟ้าจางๆ ปรากฏขึ้น
ItemInfo_黄色宝珠,"A brightly colored orb, unknown material, with a faint pattern of mountains on it.",ลูกแก้วสีสดใสทำจากวัตถุไม่ทราบชนิด มีลวดลายภูเขาหินจางๆ ปรากฏขึ้น
ItemInfo_绿色宝珠,"A brightly colored orb, unknown material, with a faint pattern of lush vegetation on it.",ลูกแก้วสีสดใสทำจากวัตถุไม่ทราบชนิด มีลวดลายพืชพรรณเป็นเส้นจางๆ  ปรากฏขึ้น
FondTag_宠物武器,Pet weapon,อาวุธสัตว์เลี้ยง
FondTag_宠物面具,Pet mask,หน้ากากสัตว์เลี้ยง
FondTag_宠物配饰,Pet accessory,เครื่องประดับสัตว์เลี้ยง
FondTag_信件,Letter,จดหมาย
FondTag_短兵,Short,อาวุธสั้น
FondTag_不知名物品,
FondTag_高级酒,
FondTag_高级布料,
FondTag_西域肉食,
ItemName_亮银枪,Luminous Spear,หอกจรัสแสง
ItemName_龙胆,Dragon Courage,หอกมังกรหาญ
ItemName_碧玉杖,Jade Staff,พลองหยก
ItemName_镇岳,Mountain Suppressor,กระบองสยบภูผา
ItemName_伪·火焰令,Fake·Flame Seal,ป้ายอัคคี (ปลอม)
ItemName_血玲珑吊坠,Blood Jewel Pendant,จี้อัญมณีเลือด
ItemName_生锈爪套,Rusty Claw,กรงเล็บขึ้นสนิม
ItemName_精铁爪刀,Steel Katar,คมมีดเหล็กกล้า
ItemName_精刚爪套,Steel Claw,กรงเล็บเหล็ก
ItemName_蜂刺爪套,Stinger Claw,กรงเล็บเหล็กใน
ItemName_穷奇爪套,Qiong Qi Claw,กรงเล็บฉงฉี
ItemName_木甲面具,Wooden Mask,หน้ากากเกราะไม้
ItemName_精甲面具,Steel Mask,หน้ากากเหล็กกล้า
ItemName_犀角面具,Rhino Mask,หน้ากากเขาแรด
ItemName_炽焰面具,Flame Mask,หน้ากากอัคคี
ItemName_骨节项圈,Bone collar,ปลอกคอกระดูก
ItemName_黄铜铃铛,Brass Bell,ระฆังทองเหลือง
ItemName_食盆,Food Basin,ชามอาหาร
ItemName_玉珠项链,Bead Necklace,สร้อยคอลูกปัดหยก
ItemName_乌金项圈,Black Gold Necklace,สร้อยคอทองคำนิล
ItemName_震天雷,Thunder Cracker,ประทัดอัสนี
ItemName_甜龙竹笋,Fortune Dragon Bamboo Shoots,หน่อไม้มังกรหวาน
ItemName_九江水寨的信件,Jiujiang Fortress Letter,จดหมายค่ายน้ำจิ่วเจียง
ItemName_拆封的信件,Seal Off Letter,จดหมายเปิดผนึก
ItemName_招财当铺银票,Pawnshop Banknote,ตั๋วเงินโรงรับจำนำ
ItemName_诸葛神机的密信,Zhuge Shenji Secret Letter,สารลับของจูเก๋อเสินจี
