﻿题库1_题目1,This is title 1,บทนำที่ 1
儒圣馆答疑解惑_题目32_答案1,Can repel mosquitoes and ward off evil.
儒圣馆答疑解惑_题目32_答案2,Can add beauty.,เพิ่มความสวยงามได้
儒圣馆答疑解惑_题目32_答案3,Can convey feelings.
儒圣馆答疑解惑_题目32_答案4,Can preserve memories.
蔡攸之吟诗作对_题目1,"A boat full of moonlight sails away,","A boat full of moonlight sails away, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目2,"Drinking horse across the autumn water,","Drinking horse across the autumn water, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目3,"Heaven creates me, I must have my use,","Heaven creates me, I must have my use, (ตอบข้อ 4)"
蔡攸之吟诗作对_题目4,"A fragrance fills Chang'an,",A fragrance fills Chang'an (ตอบข้อ 3)
蔡攸之吟诗作对_题目5,"Who knows the hardship of the border,","Who knows the hardship of the border, (ตอบข้อ 4)"
蔡攸之吟诗作对_题目6,"Laugh and go out,","Laugh and go out, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目7,"The world is like a tide, people like water,","The world is like a tide, people like water, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目8,"The whale has not swallowed the sea,","The whale has not swallowed the sea, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目9,"Peach blossom seeks the sword guest,","Peach blossom seeks the sword guest, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目10,"Yellow sand battles wear golden armor,","Yellow sand battles wear golden armor, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目11,"Dance with the lotus sword,","Dance with the lotus sword, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目12,"Peach and plum spring wind a cup of wine,","Peach and plum spring wind a cup of wine, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目13,"Jinghua makes friends with all the talents,","Jinghua makes friends with all the talents, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目14,"Free and easy in the world for ten autumns,","Free and easy in the world for ten autumns, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目15,"A flute, a sword, a lifetime's intention,","A flute, a sword, a lifetime's intention, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目16,"A hall full of flowers drunk three thousand guests,","A hall full of flowers drunk three thousand guests, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目17,"Climb high and look far into the world,","Climb high and look far into the world, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目18,"Why not carry the Wu hook,","Why not carry the Wu hook, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目19,"A body turns into a thousand miles,","A body turns into a thousand miles, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目20,"A meteor white jade inserted in the waist,","A meteor white jade inserted in the waist, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目21,"Travel a thousand miles with a sword,","Travel a thousand miles with a sword, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目22,"Honorable death intimate,","Honorable death intimate, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目23,"Heaven and earth, wind and dust, a three-foot sword,","Heaven and earth, wind and dust, a three-foot sword, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目24,"Young people take risks as if they were flat ground,","Young people take risks as if they were flat ground, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目25,"Press the sword to clear the eight poles,","Press the sword to clear the eight poles, (ตอบข้อ 4)"
蔡攸之吟诗作对_题目26,The world's wind and clouds come out of my generation.,The world's wind and clouds come out of my generation. (ตอบข้อ 2)
蔡攸之吟诗作对_题目27,"The small boat is gone from here,","เรือเล็กเลือนหายไปจากที่นี่, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目28,"The roc rises with the wind in a day,","The roc rises with the wind in a day, (ตอบข้อ 1)"
蔡攸之吟诗作对_题目29,"Will be on the top of the mountain,","Will be on the top of the mountain, (ตอบข้อ 3)"
蔡攸之吟诗作对_题目30,"Life is full of joy, must be enjoyed,","Life is full of joy, must be enjoyed, (ตอบข้อ 2)"
蔡攸之吟诗作对_题目1_答案1,Originally a lonely person in the rivers and lakes.
蔡攸之吟诗作对_题目1_答案2,Nothing in the rivers and mountains is an empty dream.
蔡攸之吟诗作对_题目1_答案3,Indifferent to the moonlight on the river reflecting people returning.
蔡攸之吟诗作对_题目1_答案4,The sentimental river water follows people away.
蔡攸之吟诗作对_题目2_答案1,The water is warm and the wind is like silk.
蔡攸之吟诗作对_题目2_答案2,The water is muddy and the wind is like a saw.
蔡攸之吟诗作对_题目2_答案3,The water is cold and the wind is like a knife.
蔡攸之吟诗作对_题目2_答案4,The water is clear and the wind is like silk.
蔡攸之吟诗作对_题目3_答案1,A thousand autumns of achievements and immortal fame.
蔡攸之吟诗作对_题目3_答案2,Never give up despite a thousand difficulties.
蔡攸之吟诗作对_题目3_答案3,Never look back on a long journey of a thousand miles.
蔡攸之吟诗作对_题目3_答案4,Squandered fortune can still be regained.
蔡攸之吟诗作对_题目4_答案1,"Everywhere you look, there are women in red makeup."
蔡攸之吟诗作对_题目4_答案2,The ground is full of white jade halls.
蔡攸之吟诗作对_题目4_答案3,The city is full of golden armor.
蔡攸之吟诗作对_题目4_答案4,The sky is full of colorful clouds.
蔡攸之吟诗作对_题目5_答案1,"Even in death, the heroic spirit remains."
蔡攸之吟诗作对_题目5_答案2,"Even in death, never forget the loyal heart."
蔡攸之吟诗作对_题目5_答案3,"Even in death, the heroic spirit cannot be extinguished."
蔡攸之吟诗作对_题目5_答案4,"Even in death, the fragrance of the hero's bones can still be smelled."
蔡攸之吟诗作对_题目6_答案1,"A thousand miles without flowers, only snow."
蔡攸之吟诗作对_题目6_答案2,A thousand miles of falling flower wind.
蔡攸之吟诗作对_题目6_答案3,A thousand miles of cloud with flowers.
蔡攸之吟诗作对_题目6_答案4,"A thousand miles without flowers, only emptiness."
蔡攸之吟诗作对_题目7_答案1,Only regret that there are few confidants in the rivers and lakes.
蔡攸之吟诗作对_题目7_答案2,Only sigh that few people return to the rivers and lakes.
蔡攸之吟诗作对_题目7_答案3,Only wish for more old friends in the rivers and lakes.
蔡攸之吟诗作对_题目7_答案4,Only hope for no old grudges in the rivers and lakes.
蔡攸之吟诗作对_题目8_答案1,The sword light has already shone on the sea.
蔡攸之吟诗作对_题目8_答案2,The sword shadow has already startled the waves.
蔡攸之吟诗作对_题目8_答案3,The sword qi has already crossed the autumn.
蔡攸之吟诗作对_题目8_答案4,The sword sound has already broken the autumn.
蔡攸之吟诗作对_题目9_答案1,Don't ask where to return.
蔡攸之吟诗作对_题目9_答案2,Don't hesitate to get drunk in the world.
蔡攸之吟诗作对_题目9_答案3,"Don't talk, just laugh with the spring breeze."
蔡攸之吟诗作对_题目9_答案4,Don't fear to chase the spring away.
蔡攸之吟诗作对_题目10_答案1,Don't leave a cloud in Loulan.
蔡攸之吟诗作对_题目10_答案2,"Don't break Loulan, never return."
蔡攸之吟诗作对_题目10_答案3,"Don't see Loulan, just look back in vain."
蔡攸之吟诗作对_题目10_答案4,"Don't forget Loulan, always remember."
蔡攸之吟诗作对_题目11_答案1,Enjoy the flowers on a clear moonlit night.
蔡攸之吟诗作对_题目11_答案2,Leave a shadow in the heart of the green moon.
蔡攸之吟诗作对_题目11_答案3,Sing a song under the bright moon.
蔡攸之吟诗作对_题目11_答案4,Touch the sword and look at the moon in the sky.
蔡攸之吟诗作对_题目12_答案1,Listen to the stories of the rivers and lakes for ten years.
蔡攸之吟诗作对_题目12_答案2,The night rain in the rivers and lakes has been on for ten years.
蔡攸之吟诗作对_题目12_答案3,The bright moon in the rivers and lakes has been in love for ten years.
蔡攸之吟诗作对_题目12_答案4,Old friends in the rivers and lakes have been waiting for ten years.
蔡攸之吟诗作对_题目13_答案1,"With the same ambition, we advance and retreat together."
蔡攸之吟诗作对_题目13_答案2,"Wind and clouds follow each other, we succeed or fail together."
蔡攸之吟诗作对_题目13_答案3,"With the same spirit, we are Inseparable."
蔡攸之吟诗作对_题目13_答案4,"With the same courage, we share honor and disgrace."
蔡攸之吟诗作对_题目14_答案1,The wine cup is always lingering.
蔡攸之吟诗作对_题目14_答案2,The wine shop is always meeting.
蔡攸之吟诗作对_题目14_答案3,The wine color is boundless and free.
蔡攸之吟诗作对_题目14_答案4,The wine song is silent and happy.
蔡攸之吟诗作对_题目15_答案1,Win a good name for fifteen springs.
蔡攸之吟诗作对_题目15_答案2,Bear all the crazy names for fifteen years.
蔡攸之吟诗作对_题目15_答案3,Raise a heroic name for fifteen years.
蔡攸之吟诗作对_题目15_答案4,Leave a bad name for fifteen autumns.
蔡攸之吟诗作对_题目16_答案1,A sword frost cold fourteen states.
蔡攸之吟诗作对_题目16_答案2,A sword red dust fourteen cities.
蔡攸之吟诗作对_题目16_答案3,A sword romantic fourteen years.
蔡攸之吟诗作对_题目16_答案4,A sword hero fourteen peaks.
蔡攸之吟诗作对_题目17_答案1,The lonely smoke in the desert goes straight and never stops.
蔡攸之吟诗作对_题目17_答案2,The vast river goes away and never returns.
蔡攸之吟诗作对_题目17_答案3,The big wind rises and the clouds fly.
蔡攸之吟诗作对_题目17_答案4,The heavy snow flies and there is no way home.
蔡攸之吟诗作对_题目18_答案1,Collect the five states of Guanshan.
蔡攸之吟诗作对_题目18_答案2,Kill all the Spring and Autumn million soldiers.
蔡攸之吟诗作对_题目18_答案3,Spill hot blood for a thousand miles.
蔡攸之吟诗作对_题目18_答案4,"Bare-handed and unarmed, full of heroism."
蔡攸之吟诗作对_题目19_答案1,A flag once fluttered a million troops.
蔡攸之吟诗作对_题目19_答案2,A sword once blocked a million teachers.
蔡攸之吟诗作对_题目19_答案3,A gun once resisted a million heroes.
蔡攸之吟诗作对_题目19_答案4,A horse once ran a million mountains.
蔡攸之吟诗作对_题目20_答案1,The sword flower autumn lotus light out of the box.
蔡攸之吟诗作对_题目20_答案2,The chill of the sword's edge seeps into the skin.
蔡攸之吟诗作对_题目20_答案3,The shadow of the sword follows the stars.
蔡攸之吟诗作对_题目20_答案4,The light of the sword reflects the moon.
蔡攸之吟诗作对_题目21_答案1,Unyielding spirit.,จิตวิญญาณที่ไม่ย่อท้อ
蔡攸之吟诗作对_题目21_答案2,Daring to speak despite being small.
蔡攸之吟诗作对_题目21_答案3,Unrelenting spirit.
蔡攸之吟诗作对_题目21_答案4,Unchanging ambition.
蔡攸之吟诗作对_题目22_答案1,Swinging the sword to sever the long tassel.
蔡攸之吟诗作对_题目22_答案2,Drawing the sword to leave Yanjing.
蔡攸之吟诗作对_题目22_答案3,Breaking the sword to enter the underworld.
蔡攸之吟诗作对_题目22_答案4,Hiding the sword to conceal the figure.
蔡攸之吟诗作对_题目23_答案1,The rivers and lakes are a poem of time.
蔡攸之吟诗作对_题目23_答案2,The grudges of the rivers and lakes are settled with a stroke.
蔡攸之吟诗作对_题目23_答案3,The rivers and lakes are a dream of wind and clouds.
蔡攸之吟诗作对_题目23_答案4,The stories of the rivers and lakes are a pot of wine.
蔡攸之吟诗作对_题目24_答案1,Holding twin blades alone to cut the autumn wind.
蔡攸之吟诗作对_题目24_答案2,Leaning on a long sword alone to face the clear autumn.
蔡攸之吟诗作对_题目24_答案3,Holding a book and a zither alone to pass the autumn water.
蔡攸之吟诗作对_题目24_答案4,Riding a fast horse alone under the autumn moon.
蔡攸之吟诗作对_题目25_答案1,Returning with a smile in the spring wind.
蔡攸之吟诗作对_题目25_答案2,Returning to listen to the night wind.
蔡攸之吟诗作对_题目25_答案3,Meeting the morning wind on the way back.
蔡攸之吟诗作对_题目25_答案4,Singing loudly in the wind after returning.
蔡攸之吟诗作对_题目26_答案1,Tears fill the eyes when leaving the rivers and lakes.
蔡攸之吟诗作对_题目26_答案2,Time flies when entering the rivers and lakes.
蔡攸之吟诗作对_题目26_答案3,A lifetime in the rivers and lakes is a dream hard to return.
蔡攸之吟诗作对_题目26_答案4,The feelings for the rivers and lakes have faded with a smile.
蔡攸之吟诗作对_题目27_答案1,The solitary shadow at the edge of the sea.
蔡攸之吟诗作对_题目27_答案2,The vastness of the sea and sky.
蔡攸之吟诗作对_题目27_答案3,"\n|Living the rest of my life by the river and sea."
蔡攸之吟诗作对_题目27_答案4,The moon rises over the sea.,ดวงจันทร์ลอยเด่นเหนือผืนน้ำ
蔡攸之吟诗作对_题目28_答案1,Rising straight up ninety thousand miles.
蔡攸之吟诗作对_题目28_答案2,"Flying high, gazing at ninety thousand mountains."
蔡攸之吟诗作对_题目28_答案3,"Breaking through the clouds, charging towards ninety thousand thunders."
蔡攸之吟诗作对_题目28_答案4,"Soaring in the vast sky, reaching ninety thousand layers."
蔡攸之吟诗作对_题目29_答案1,A smile in an instant.
蔡攸之吟诗作对_题目29_答案2,A boundless view of the sky.
蔡攸之吟诗作对_题目29_答案3,All mountains look small from a distance.
蔡攸之吟诗作对_题目29_答案4,A flight beyond the sky.
蔡攸之吟诗作对_题目30_答案1,Don't let the world leave regrets.
蔡攸之吟诗作对_题目30_答案2,Don't let the golden cup be empty under the moon.
蔡攸之吟诗作对_题目30_答案3,Don't waste good wine.,อย่าสิ้นเปลืองสุราชั้นเลิศ
蔡攸之吟诗作对_题目30_答案4,Don't refuse to return home drunk.
