﻿SlgTechName_科技0,Technology 0,วิทยาการ 0
TraitName_DLC先天_伺机而动,Fast response,ตอบสนองว่องไว
TraitName_DLC先天_奋勇向前,Brave Charge,ทะลวงห้าวหาญ
TraitName_DLC先天_清心寡欲,Clear Mind and Few Desires,ไร้ปรารถนา
TraitName_DLC先天_强体健肌,Strong Body and Muscles,ร่างแกร่ง
TraitName_DLC先天_防具加持,Armor Blessing,เสริมเกราะ
TraitName_DLC先天_运筹帷幄,Tactical Strategist,วางกลยุทธ์
TraitName_DLC先天_伤敌恢复,Enemy Recovery,ฟื้นฟูจากศัตรู
TraitName_DLC先天_内力节流,MP Conservation,ควบคุมลมปราณ
TraitName_DLC先天_气场扰乱,Aura Disruption,ค่าปราณสับสน
TraitName_DLC先天_闪避增强,Evasion Enhancement,เสริมหลบหลีก
TraitName_DLC先天_圣火护体,Divine Flame Protection,เพลิงศักดิ์สิทธิ์คุ้มกาย
TraitName_DLC先天_箫音暴击,Flute Critical,เสียงขลุ่ยทรงพลัง
TraitName_DLC先天_枪棍守护,Polearm Defense,ตั้งรับหอกพลอง
TraitName_DLC先天_环环相扣,Interlocking,เกี่ยวพัน
TraitName_DLC先天_伤害强化,Damage Enhancement,เสริมความเสียหาย
TraitName_DLC先天_生命增强,HP Enhancement,เพิ่ม HP
TraitName_DLC先天_受击自愈,Self-healing when Hit,ฟื้นฟูเมื่อถูกโจมตี
TraitName_DLC先天_危急自救,Emergency Self-rescue,ช่วยตนฉุกเฉิน
TraitName_DLC先天_动物猎手,Animal Hunter,พรานสัตว์
TraitName_DLC先天_身似掠影,Shadow-like Body,ร่างดุจเงาไหว
TraitName_DLC先天_背击破招,Back Attack Break,โจมตีทลายด้านหลัง
TraitName_DLC先天_侧击破招,Side Attack Break,โจมตีทลายด้านข้าง
TraitName_DLC先天_格挡增强,Parry Enhancement,เสริมปัดป้อง
TraitName_DLC先天_暴击增强,Critical Enhancement,เสริมคริติคอล
TraitName_DLC先天_内力增强,MP Enhancement,เสริม MP
TraitName_DLC先天_伤害增强,Damage Enhancement,เสริมความเสียหาย
TraitName_DLC先天_剑意凛然,Sword Intent,แก่นแท้แห่งกระบี่
TraitName_DLC先天_疏而不漏,Precision,แม่นยำ
TraitName_DLC先天_连击增强,Combo Enhancement,เสริมโจมตีต่อเนื่อง
TraitName_DLC先天_攻势如虹,Offense like a Rainbow,รุนแรงดั่งสายรุ้ง
TraitName_DLC先天_钢筋铁骨,Steel Bones,กระดูกเหล็กกล้า
TraitName_DLC先天_生龙活虎,Vigorous,แข็งแรง
TraitName_DLC先天_速战速决,Blitz attack,จู่โจมสายฟ้าแลบ
TraitName_DLC先天_一击必杀,Instant death,สังหารทันที
TraitName_DLC先天_致命伤害,Critical Damage,ความเสียหายคริติคอล
TraitName_DLC先天_斩敌追击,Enemy Chasing,ไล่ล่าศัตรู
TraitName_DLC先天_逆境求生,Survival in Adversity,รอดเฉียดตาย
TraitName_DLC先天_反弹伤害,Damage Reflect,สะท้อนความเสียหาย
TraitName_DLC先天_铜墙铁壁,Wall of steel,กำแพงเหล็กกล้า
TraitName_DLC先天_绝处逢生,Survival in Despair,รอดจากหายนะ
TraitName_DLC先天_乘胜追击,Continuous assault,จู่โจมต่อเนื่อง
TraitName_DLC先天_独具慧眼,Insightful Eye,มองทะลุปรุโปร่ง
TraitName_DLC先天_身如鬼魅,Rapid response,ร่างดุจมารร้าย
TraitName_DLC先天_武功扰乱,Martial Arts Disruption,ขัดวรยุทธ์
TraitName_DLC先天_借势而行,Follower's Path,ใช้ประโยชน์จากสถานการณ์
TraitName_DLC先天_印记增幅,Mark Increase Roll,เสริมพลังรอยประทับ
TraitName_DLC先天_印记反制,Mark Counter,โต้ตอบรอยประทับ
TraitName_DLC先天_免疫屏障,Immune Barrier,เกราะต้านทาน
TraitName_DLC先天_御兽之能,Beast Taming Ability,พลังควบคุมสัตว์
TraitName_DLC先天_御兽之术,Beast Taming Technique,วิชาฝึกสัตว์
TraitName_DLC先天_免疫背击,Immune to Back attack,ต้านทานโจมตีด้านหลัง
