﻿FondTag_武器,Weapon,อาวุธ
ItemInfo_玉蝉图纸,
ItemInfo_鎏金银香囊图纸,
ItemInfo_皇族玉佩图纸,
ItemInfo_金饭碗图纸,
ItemInfo_四海全舆图图纸,
ItemInfo_调兵虎符图纸,
ItemInfo_传国玉玺图纸,
ItemInfo_馒头食谱,"After use, you can cook <#68cf24>Steamed bun</color>."
ItemInfo_花卷食谱,"After use, you can cook <#68cf24>Steamed bread</color>."
ItemInfo_青菜卷饼食谱,"After use, you can cook <#68cf24>Veggie strudel</color>."
ItemInfo_油条食谱,"After use, you can cook <#68cf24>Fritter</color>."
ItemInfo_清汤面食谱,"After use, you can cook <#68cf24>Vegan noodle</color>."
ItemInfo_花椒饼食谱,"After use, you can cook <#68cf24>Pan cake</color>."
ItemInfo_饭团食谱,"After use, you can cook <#68cf24>Rice ball</color>."
ItemInfo_米饭食谱,"After use, you can cook <#68cf24>Rice</color>."
ItemInfo_鸡蛋饼食谱,"After use, you can cook <#68cf24>Egg cake</color>."
ItemInfo_杂粮饼食谱,"After use, you can cook <#68cf24>Grain cake</color>."
ItemInfo_一言难尽的面食食谱,"After use, you can cook <#68cf24>Unspeakable noodle</color>."
ItemInfo_菠菜面食谱,"After use, you can cook <#00c6f3>Spinach noodle</color>."
ItemInfo_鸡丝面食谱,"After use, you can cook <#00c6f3>Chicken noodle</color>."
ItemInfo_阳春面食谱,"After use, you can cook <#00c6f3>Yangchun noodle</color>."
ItemInfo_肉馅饺子食谱,"After use, you can cook <#00c6f3>Meat dumpling</color>."
ItemInfo_素馅饺子食谱,"After use, you can cook <#00c6f3>Vegan dumpling</color>."
ItemInfo_青菜包食谱,"After use, you can cook <#00c6f3>Vegetable wrap</color>."
ItemInfo_豆包食谱,"After use, you can cook <#00c6f3>Bean wrap</color>."
ItemInfo_香菇包食谱,"After use, you can cook <#00c6f3>Mushroom bun</color>."
ItemInfo_鲜笋包食谱,"After use, you can cook <#00c6f3>Bamboo shoot bun</color>."
ItemInfo_糖饼食谱,"After use, you can cook <#00c6f3>Sweet cake</color>."
ItemInfo_鸡肉饼食谱,"After use, you can cook <#00c6f3>Chicken cake</color>."
ItemInfo_鲜肉包食谱,"After use, you can cook <#00c6f3>Meat bun</color>."
ItemInfo_蛋黄酥食谱,"After use, you can cook <#00c6f3>Egg yolk</color>."
ItemInfo_卤肉饭食谱,"After use, you can cook <#00c6f3>Pork rice</color>."
ItemInfo_海鲜饭食谱,"After use, you can cook <#00c6f3>Seafood rice</color>."
ItemInfo_蛋炒饭食谱,"After use, you can cook <#00c6f3>Omelette rice</color>."
ItemInfo_杂馅饺子食谱,"After use, you can cook <#00c6f3>Mixed dumpling</color>."
ItemInfo_如意凉糕食谱,"After use, you can cook <#c851ff>Rice cake</color>."
ItemInfo_莲蓉香饼食谱,"After use, you can cook <#c851ff>Lotus biscuit</color>."
ItemInfo_七巧点心食谱,"After use, you can cook <#c851ff>Seven Artifacts dessert</color>."
ItemInfo_碎金饭食谱,"After use, you can cook <#c851ff>Golden fried rice</color>."
ItemInfo_金玉满堂食谱,"After use, you can cook <#d09a09>Dish of Prosperity</color>."
ItemInfo_三鲜包食谱,"After use, you can cook <#d09a09>Three fresh buns</color>."
ItemInfo_芙蓉饼食谱,"After use, you can cook <#d09a09>Hibiscus cake</color>."
ItemInfo_八宝蒸糕食谱,"After use, you can cook <#d09a09>Eight treasure pudding</color>."
ItemInfo_罗汉斋食谱,"After use, you can cook <#d09a09>Buddha's delight</color>."
ItemInfo_吉祥如意包食谱,"After use, you can cook <#d09a09>Big fortune</color>."
ItemInfo_家常豆腐食谱,"After use, you can cook <#68cf24>Homemade tofu</color>."
ItemInfo_红烧豆腐食谱,"After use, you can cook <#68cf24>Braised tofu</color>."
ItemInfo_烤鸡腿食谱,"After use, you can cook <#68cf24>Roasted chicken leg</color>."
ItemInfo_烤土豆食谱,"After use, you can cook <#68cf24>Roasted potato</color>."
ItemInfo_土豆泥食谱,"After use, you can cook <#68cf24>Potato soup</color>."
ItemInfo_水煮蛋食谱,"After use, you can cook <#68cf24>Boiled egg</color>."
ItemInfo_烤鱼食谱,"After use, you can cook <#68cf24>Grilled fish</color>."
ItemInfo_烤肉串食谱,"After use, you can cook <#68cf24>Kebab</color>."
ItemInfo_烤香菇食谱,"After use, you can cook <#68cf24>Grilled mushroom</color>."
ItemInfo_烤白菜食谱,"After use, you can cook <#68cf24>Roasted cabbage</color>."
ItemInfo_烤青菜食谱,"After use, you can cook <#68cf24>Roasted vegetables</color>."
ItemInfo_炒蚕豆食谱,"After use, you can cook <#68cf24>Fried broad beans</color>."
ItemInfo_炒米食谱,"After use, you can cook <#68cf24>Fried rice</color>."
ItemInfo_油面筋食谱,"After use, you can cook <#68cf24>Oiled noodle</color>."
ItemInfo_荷包蛋食谱,"After use, you can cook <#68cf24>Poached egg</color>."
ItemInfo_拌菜食谱,"After use, you can cook <#68cf24>Mixed vegetables</color>."
ItemInfo_难以下咽的菜肴食谱,"After use, you can cook <#68cf24>Hard-to-swallow dish</color>."
ItemInfo_素烤串食谱,"After use, you can cook <#00c6f3>Skewer</color>."
ItemInfo_烤杂串食谱,"After use, you can cook <#00c6f3>Mixed skewer</color>."
ItemInfo_肉丸子食谱,"After use, you can cook <#00c6f3>Meat ball</color>."
ItemInfo_醋溜肉丸食谱,"After use, you can cook <#00c6f3>Sweet and sour meat ball</color>."
ItemInfo_黄焖鸡食谱,"After use, you can cook <#00c6f3>Braised chicken</color>."
ItemInfo_辣子鸡食谱,"After use, you can cook <#00c6f3>Spicy chicken</color>."
ItemInfo_粉蒸肉食谱,"After use, you can cook <#00c6f3>Steamed pork with rice powder</color>."
ItemInfo_糖醋鱼食谱,"After use, you can cook <#00c6f3>Sweet and sour fish</color>."
ItemInfo_糖醋排骨食谱,"After use, you can cook <#00c6f3>Sweet and sour ribs</color>."
ItemInfo_四喜丸子食谱,"After use, you can cook <#00c6f3>Fortune meat ball</color>."
ItemInfo_小炒肉食谱,"After use, you can cook <#00c6f3>Fried pork</color>."
ItemInfo_铁锅炖鱼食谱,"After use, you can cook <#00c6f3>Iron pot fish stew</color>."
ItemInfo_小鸡炖蘑菇食谱,"After use, you can cook <#00c6f3>Chicken stew with mushroom</color>."
ItemInfo_火腿蒸豆腐食谱,"After use, you can cook <#00c6f3>Steamed tofu</color>."
ItemInfo_酱爆竹笋食谱,"After use, you can cook <#00c6f3>Fried bamboo shoot</color>."
ItemInfo_麻婆豆腐食谱,"After use, you can cook <#00c6f3>Mapo tofu</color>."
ItemInfo_竹笋炒肉食谱,"After use, you can cook <#00c6f3>Stir-fried meat with bamboo shot</color>."
ItemInfo_土豆炖牛肉食谱,"After use, you can cook <#00c6f3>Beef potato stew</color>."
ItemInfo_酸汤鱼食谱,"After use, you can cook <#00c6f3>Fish sour soup</color>."
ItemInfo_大拌菜食谱,"After use, you can cook <#00c6f3>Big vegetables mix</color>."
ItemInfo_烤蛇肉食谱,"After use, you can cook <#00c6f3>Grilled snake meat</color>."
ItemInfo_烤野猪肉食谱,"After use, you can cook <#00c6f3>Grilled wild boar meat</color>."
ItemInfo_水晶脍食谱,"After use, you can cook <#c851ff>Crystal fish</color>."
ItemInfo_香菇炖肉食谱,"After use, you can cook <#c851ff>Steamed meat with mushroom</color>."
ItemInfo_东坡肉食谱,"After use, you can cook <#c851ff>Dongpo pork</color>."
ItemInfo_宫保鸡丁食谱,"After use, you can cook <#c851ff>Kung pao chicken</color>."
ItemInfo_金牌水煮鱼食谱,"After use, you can cook <#c851ff>Poach fish</color>."
ItemInfo_精品水煮肉食谱,"After use, you can cook <#c851ff>Prestige boiled meat</color>."
ItemInfo_爆炒河鲜食谱,"After use, you can cook <#c851ff>Fresh fish fried</color>."
ItemInfo_一品豆腐食谱,"After use, you can cook <#c851ff>First class tofu</color>."
ItemInfo_香菇焖豆腐食谱,"After use, you can cook <#c851ff>Braised tofu with mushroom</color>."
ItemInfo_大杂烩食谱,"After use, you can cook <#c851ff>Hodgepodge</color>."
ItemInfo_八仙过海食谱,"After use, you can cook <#c851ff>Eight Immortals Cross the Sea</color>."
ItemInfo_炒山珍食谱,"After use, you can cook <#d09a09>Fried wild game</color>."
ItemInfo_红烧狮子头食谱,"After use, you can cook <#d09a09>Meat ball with soy sauce</color>."
ItemInfo_五珍脍食谱,"After use, you can cook <#d09a09>Five delicacies</color>."
ItemInfo_奶汤锅子鱼食谱,"After use, you can cook <#d09a09>Milk fish soup</color>."
ItemInfo_霸王别姬食谱,"After use, you can cook <#d09a09>Farewell My Concubine</color>."
ItemInfo_罗汉豆腐食谱,"After use, you can cook <#d09a09>Arhat tofu</color>."
ItemInfo_面片汤食谱,"After use, you can cook <#68cf24>Noodle soup</color>."
ItemInfo_汤圆食谱,"After use, you can cook <#68cf24>Tangyuan</color>."
ItemInfo_稀饭食谱,"After use, you can cook <#68cf24>Porridge</color>."
ItemInfo_肉羹汤食谱,"After use, you can cook <#68cf24>Pork soup</color>."
ItemInfo_蚕豆粥食谱,"After use, you can cook <#68cf24>Broad bean porridge</color>."
ItemInfo_蛋花汤食谱,"After use, you can cook <#68cf24>Egg soup</color>."
ItemInfo_青菜粥食谱,"After use, you can cook <#68cf24>Vegetable porridge</color>."
ItemInfo_菜汤食谱,"After use, you can cook <#68cf24>Mixed porridge</color>."
ItemInfo_萝卜汤食谱,"After use, you can cook <#68cf24>Radish soup</color>."
ItemInfo_豆浆食谱,"After use, you can cook <#68cf24>Soy milk</color>."
ItemInfo_豆腐脑食谱,"After use, you can cook <#68cf24>Jellied beancurd</color>."
ItemInfo_汤食谱,"After use, you can cook <#68cf24>Soup</color>."
ItemInfo_怪味汤食谱,"After use, you can cook <#68cf24>Strange soup</color>."
ItemInfo_馄饨食谱,"After use, you can cook <#00c6f3>Wonton</color>."
ItemInfo_鲜鱼汤食谱,"After use, you can cook <#00c6f3>Fresh fish soup</color>."
ItemInfo_鱼丸汤食谱,"After use, you can cook <#00c6f3>Fish ball soup</color>."
ItemInfo_山珍汤食谱,"After use, you can cook <#00c6f3>WIld game soup</color>."
ItemInfo_素鲜粥食谱,"After use, you can cook <#00c6f3>Fresh porridge</color>."
ItemInfo_海鲜粥食谱,"After use, you can cook <#00c6f3>Seafood porridge</color>."
ItemInfo_砂锅鸡汤食谱,"After use, you can cook <#00c6f3>Chicken soup</color>."
ItemInfo_胡辣汤食谱,"After use, you can cook <#00c6f3>Spicy soup</color>."
ItemInfo_杂拌粥食谱,"After use, you can cook <#00c6f3>Mixed soup</color>."
ItemInfo_养生蔬菜粥食谱,"After use, you can cook <#c851ff>Vegetable porridge</color>."
ItemInfo_莲子粥食谱,"After use, you can cook <#c851ff>Lotus sweet soup</color>."
ItemInfo_香菇瘦肉粥食谱,"After use, you can cook <#c851ff>Pork congee with mushroom</color>."
ItemInfo_鲜鱼煲食谱,"After use, you can cook <#c851ff>Boiled fresh fish</color>."
ItemInfo_滋补鲜肉汤食谱,"After use, you can cook <#c851ff>Herbal meat soup</color>."
ItemInfo_怪味大补粥食谱,"After use, you can cook <#c851ff>Strange flavor porridge</color>."
ItemInfo_八宝粥食谱,"After use, you can cook <#d09a09>Laba congee</color>."
ItemInfo_竹笋香菇鸡汤食谱,"After use, you can cook <#d09a09>Chicken soup with mushroom</color>."
ItemInfo_蜜饯果子食谱,"After use, you can cook <#68cf24>Candied fruit</color>."
ItemInfo_糖面人食谱,"After use, you can cook <#68cf24>Sugar candy</color>."
ItemInfo_水晶皂儿食谱,"After use, you can cook <#68cf24>Crystal candy</color>."
ItemInfo_药木瓜食谱,"After use, you can cook <#68cf24>Sugar fruit</color>."
ItemInfo_鸡头酿砂糖食谱,"After use, you can cook <#68cf24>Granulated sugar chicken</color>."
ItemInfo_荔枝膏食谱,"After use, you can cook <#00c6f3>Lychee cake</color>."
ItemInfo_雕花橙子食谱,"After use, you can cook <#00c6f3>Carved orange</color>."
ItemInfo_蜜饯姜片食谱,"After use, you can cook <#00c6f3>Candied ginger</color>."
ItemInfo_蜜饯李子食谱,"After use, you can cook <#00c6f3>Candied plum</color>."
ItemInfo_梅子姜食谱,"After use, you can cook <#00c6f3>Plum ginger</color>."
ItemInfo_冰雪冷元子食谱,"After use, you can cook <#c851ff>Frozen snow</color>."
ItemInfo_雪花糕食谱,"After use, you can cook <#c851ff>Milk snow cake</color>."
ItemInfo_糖糜乳糕浇食谱,"After use, you can cook <#c851ff>Custard</color>."
ItemInfo_跌打药药方,"After use, you can refine <#68cf24>Healing powder</color>."
ItemInfo_行气散药方,"After use, you can refine <#68cf24>Energy powder</color>."
ItemInfo_祛病丸药方,"After use, you can refine <#68cf24>Illness removal pill</color>."
ItemInfo_金疮药药方,"After use, you can refine <#00c6f3>Healing medicine</color>."
ItemInfo_培元膏药方,"After use, you can refine <#00c6f3>Healing ointment</color>."
ItemInfo_小还丹药方,"After use, you can refine <#00c6f3>Small pill</color>."
ItemInfo_洗目散药方,"After use, you can refine <#00c6f3>Eye clearing powder</color>."
ItemInfo_解毒散药方,"After use, you can refine <#00c6f3>Antidote powder</color>."
ItemInfo_补脏散药方,"After use, you can refine <#00c6f3>Viscera powder</color>."
ItemInfo_止血散药方,"After use, you can refine <#00c6f3>Hemostasis powder</color>."
ItemInfo_定灵散药方,"After use, you can refine <#00c6f3>Stabilization powder</color>."
ItemInfo_祛湿丸药方,"After use, you can refine <#00c6f3>Cold medicinal pill</color>."
ItemInfo_大力丸药方,"After use, you can refine <#00c6f3>Power pill</color>."
ItemInfo_龟甲散药方,"After use, you can refine <#00c6f3>Turtle armor powder</color>."
ItemInfo_玉露丸药方,"After use, you can refine <#c851ff>Stardew pill</color>."
ItemInfo_回春丹药方,"After use, you can refine <#00c6f3>Revitalization pill</color>."
ItemInfo_七星丹药方,"After use, you can refine <#00c6f3>Seven stars pill</color>."
ItemInfo_聚元丹药方,"After use, you can refine <#c851ff>Recovery pill</color>."
ItemInfo_续命丸药方,"After use, you can refine <#c851ff>Preservation pill</color>."
ItemInfo_还魂丹药方,"After use, you can refine <#c851ff>Revival pill</color>."
ItemInfo_除瘴散药方,"After use, you can refine <#c851ff>Miasma removal pill</color>."
ItemInfo_断续膏药方,"After use, you can refine <#c851ff>Binding pill</color>."
ItemInfo_化毒丹药方,"After use, you can refine <#c851ff>Antidote pill</color>."
ItemInfo_醒神散药方,"After use, you can refine <#c851ff>Spirit powder</color>."
ItemInfo_固命丸药方,"After use, you can refine <#c851ff>Life preservation pill</color>."
ItemInfo_清目丸药方,"After use, you can refine <#c851ff>Eye clearing pill</color>."
ItemInfo_化毒丸药方,"After use, you can refine <#c851ff>Antidote ball</color>."
ItemInfo_调腑丸药方,"After use, you can refine <#c851ff>Stabilizing pill</color>."
ItemInfo_凝血丸药方,"After use, you can refine <#c851ff>Hemostasis pill</color>."
ItemInfo_聚灵丸药方,"After use, you can refine <#c851ff>Focus pill</color>."
ItemInfo_健胃丸药方,"After use, you can refine <#c851ff>Healthy pill</color>."
ItemInfo_健力丸药方,"After use, you can refine <#c851ff>Robust pill</color>.",หลังการใช้งานเจ้าสามารถปรับแต่งได้<#c851ff>เม็ดยาที่แข็งแกร่ง</color>
